anio;periodo;mes;area;ciudad;tasa_participacion_global;tasa_participacion_bruta;tasa_desempleo;empleo_total;empleo_formal;empleo_informal;empleo_adecuado;subempleo;no_remunerado;otro_no_pleno;brecha_adecuado_HM;brecha_salarial_HM;NiNi;desempleo_juvenil;trabajo_infantil;empleo_manufactura;tasa_asistencia_clases;pobreza_ingresos;pobreza_extrema_ingresos
2025;6;Junio;1;010150;66.1656;48.4501;2.7298;97.2702;70.3794;23.0069;63.7884;8.1794;3.1528;22.1496;14.4316;28.6586;8.7326;5.523;0.317;20.9992;85.1592;6.8679;0.4275
2025;6;Junio;1;070150;60.1358;44.6387;6.2711;93.7289;49.2799;41.7393;44.6329;13.9796;4.243;30.8734;40.8902;30.2354;22.1428;12.417;0.0;6.0547;80.3534;10.4163;1.8135
2025;6;Junio;1;090150;58.5441;41.6691;3.1324;96.8676;55.2525;41.3439;47.8827;20.4758;2.424;25.7628;29.7671;20.4948;22.1932;9.041;0.0;14.5735;80.0063;13.7516;1.892
2025;6;Junio;1;170150;62.0487;47.4697;7.8897;92.1103;67.4901;29.3727;57.6273;9.0376;2.9645;22.3099;13.5589;16.8024;14.3168;16.5191;0.0;13.3477;80.9448;10.4939;2.5382
2025;6;Junio;1;180150;66.7578;51.9414;1.1081;98.8919;73.2571;23.244;50.5247;14.7874;7.8221;25.703;26.6341;21.8031;9.4573;2.0636;0.4442;20.6402;87.458;3.7266;1.1039
2025;6;Junio;2;010150;57.8947;57.8947;0.0;100.0;72.7273;18.1818;90.9091;0.0;0.0;9.0909;20.0;50.8874;33.3333;0.0;;27.2727;66.6667;0.0;0.0
2025;6;Junio;2;090150;50.0;37.5;0.0;100.0;33.3333;33.3333;66.6667;33.3333;0.0;0.0;33.3333;-4.5606;100.0;0.0;0.0;0.0;20.0;25.0;0.0
2025;6;Junio;2;170150;68.4211;61.9048;7.6923;92.3077;83.3333;0.0;53.8462;15.3846;0.0;23.0769;12.5;-18.0263;16.6667;33.3333;0.0;16.6667;71.4286;0.0;0.0
2025;7;Julio;1;010150;62.607;45.8581;4.2058;95.7942;67.6553;23.929;61.0807;8.7646;4.9536;20.9953;27.2119;22.7329;17.2534;9.5286;0.4844;19.7708;83.1613;3.6113;0.3809
2025;7;Julio;1;070150;63.8304;45.4641;3.3175;96.6825;53.1116;41.5894;42.7648;29.4455;3.2901;21.1821;40.3336;24.2606;23.5485;4.8534;1.9746;6.0645;73.6406;13.5456;1.694
2025;7;Julio;1;090150;57.9819;41.7658;3.178;96.822;46.904;48.0341;46.8892;20.4101;2.5217;26.2637;30.9164;18.0158;24.0628;8.9698;0.0;15.9971;76.1517;11.4925;3.3344
2025;7;Julio;1;170150;64.849;47.0074;5.7558;94.2442;70.8692;22.4187;58.6719;13.7387;2.3149;18.9814;26.531;19.0004;17.8523;13.4758;0.0;16.3915;79.1822;7.9073;1.6469
2025;7;Julio;1;180150;72.4581;57.8894;5.7742;94.2258;72.1584;25.5763;46.4462;10.9485;8.6867;28.1218;20.9474;19.2242;15.9252;18.7167;0.306;15.0492;80.6973;9.3328;3.5595
2025;7;Julio;2;090150;60.5572;41.3005;0.0;100.0;40.1871;59.8129;17.793;23.005;9.202;50.0;-180.4037;0.6555;31.2628;0.0;0.0;11.862;51.6455;28.5035;20.9026
2025;8;Agosto;1;010150;63.5416;50.7404;4.2672;95.7328;73.8245;23.4024;63.8116;8.655;7.4571;15.8092;28.1673;12.6127;11.5038;8.6486;0.3998;17.1587;81.9247;2.5525;1.1739
2025;8;Agosto;1;070150;66.056;48.4073;5.3121;94.6879;57.876;34.7071;48.2313;16.1635;2.9481;27.3449;24.1281;18.8948;17.5196;10.2591;0.0;9.5983;81.275;10.2139;4.2726
2025;8;Agosto;1;090150;61.7553;44.051;3.8705;96.1295;52.2145;42.5153;50.6129;18.4521;1.6677;24.7624;30.0633;20.6813;21.2779;9.9924;0.0;19.1703;76.4785;10.0052;0.5988
2025;8;Agosto;1;170150;63.1506;48.9529;8.5643;91.4357;67.8438;22.8982;56.5567;11.4454;3.3593;20.0743;24.2089;13.1454;18.755;16.5368;1.1568;14.2086;85.0332;7.8986;2.251
2025;8;Agosto;1;180150;71.706;53.6873;2.8812;97.1188;69.0012;28.1433;49.1535;11.9496;11.4305;24.366;24.7049;16.3956;8.6596;4.9448;0.6167;15.4169;91.3869;5.0645;1.3297
2025;8;Agosto;2;090150;46.1538;37.5;0.0;100.0;33.3333;66.6667;16.6667;50.0;0.0;33.3333;100.0;13.4897;;0.0;0.0;16.6667;100.0;0.0;0.0
2025;8;Agosto;2;180150;70.5882;57.1429;0.0;100.0;83.3333;16.6667;25.0;8.3333;0.0;66.6667;100.0;51.6039;0.0;0.0;0.0;25.0;33.3333;0.0;0.0
2025;9;Septiembre;1;010150;65.7764;50.999;5.3333;94.6667;70.0712;23.0536;57.9996;9.4992;3.2768;23.8912;32.068;27.1637;13.8187;10.2823;0.5825;15.8341;83.0858;3.9586;1.1854
2025;9;Septiembre;1;070150;59.6367;45.3632;3.3306;96.6694;55.5177;35.0955;49.1583;17.5564;3.254;26.7007;38.0731;23.6274;18.4082;7.8254;0.0;5.7718;79.4833;11.4116;1.1598
2025;9;Septiembre;1;090150;57.2165;40.5808;1.8145;98.1855;52.8542;42.7915;53.6698;18.827;2.7817;22.3354;20.2883;12.053;18.6754;6.3352;0.0;12.721;80.4929;13.7284;0.1399
2025;9;Septiembre;1;170150;64.9109;49.7399;8.6451;91.3549;71.0008;25.3051;52.1622;11.989;3.1062;24.0057;21.4153;9.9356;21.7213;20.3544;0.0;13.1122;80.433;11.7106;3.6263
2025;9;Septiembre;1;180150;69.0148;51.5101;2.3352;97.6648;77.1595;20.7787;57.0391;14.6098;6.3045;19.4656;33.6974;21.7965;12.7717;4.2617;1.1304;13.8924;87.2455;4.1016;0.8413
2025;9;Septiembre;2;090150;50.0;37.5;0.0;100.0;33.3333;66.6667;33.3333;50.0;0.0;16.6667;-400.0;-197.0297;66.6667;0.0;0.0;0.0;40.0;31.25;0.0
2025;11;Noviembre;1;010150;63.0271;47.7639;2.5211;97.4789;71.1481;18.8582;66.2598;4.9156;7.9522;18.3512;23.7052;8.9798;8.9836;6.6507;0.1899;15.1311;89.5061;2.9414;0.1292
2025;11;Noviembre;1;070150;63.8788;46.5422;3.8827;96.1173;51.8707;39.7901;47.8986;21.8028;5.2253;21.1906;32.6626;25.0654;12.8921;9.4307;0.3712;5.8928;79.9038;14.6173;5.4647
2025;11;Noviembre;1;090150;61.1589;43.7234;1.6272;98.3728;54.862;39.8945;54.8271;18.5335;2.0674;22.1285;22.6798;14.5509;16.1144;5.117;0.0;17.7118;78.8967;14.9708;2.3516
2025;11;Noviembre;1;170150;61.2924;46.7051;5.8267;94.1733;72.0404;20.3442;60.5061;11.7017;1.7671;20.1373;11.7933;9.2109;16.5253;13.5182;0.0;15.9251;84.7064;10.3187;2.5706
2025;11;Noviembre;1;180150;69.8941;51.4562;5.7983;94.2017;76.8868;21.4144;48.3063;13.6725;9.3807;22.7007;37.8394;27.7734;10.2219;17.4528;0.756;19.9995;91.0693;6.5402;3.8833
2025;11;Noviembre;2;090150;50.0;40.0;0.0;100.0;25.0;75.0;12.5;50.0;0.0;37.5;100.0;46.5686;100.0;0.0;0.0;12.5;80.0;0.0;0.0
2025;12;Diciembre;1;010150;61.5438;49.2686;4.6768;95.3232;70.4039;24.0232;64.9819;7.5806;4.0436;18.7171;28.36;17.7601;11.2686;11.2661;0.0;13.6871;82.5214;2.0841;0.1823
2025;12;Diciembre;1;070150;63.5265;48.2055;5.2539;94.7461;55.1693;33.47;50.2472;13.7816;2.0129;28.7045;27.7917;15.2023;12.8674;11.2818;0.6153;7.3458;81.9391;9.7168;3.0831
2025;12;Diciembre;1;090150;58.1165;42.8709;1.4525;98.5475;51.9354;44.076;49.4116;20.4321;3.062;24.0279;27.5074;10.9684;15.5361;3.92;0.0;14.2429;78.1668;10.9672;2.4757
2025;12;Diciembre;1;170150;61.7404;48.1988;6.1296;93.8704;68.9668;27.0776;53.0814;9.8933;3.7483;27.1475;27.7926;21.6804;17.6066;16.483;0.0;14.0564;79.3839;11.805;5.2278
2025;12;Diciembre;1;180150;67.351;50.3999;3.2698;96.7302;71.2487;26.7178;49.7545;19.2436;5.5704;22.0365;27.4839;19.6581;13.7384;9.6748;2.7146;17.85;87.9027;9.1734;4.5488
2026;1;Enero;1;010150;59.5415;45.1335;5.5226;94.4774;66.441;27.7096;59.8824;9.1511;4.3291;21.1148;30.9157;22.5547;11.8541;11.7812;0.4111;14.9739;87.4323;0.0;0.0
2026;1;Enero;1;070150;61.8309;45.6916;2.8031;97.1969;53.7465;36.5761;47.1829;14.2664;4.8455;30.9021;22.5484;17.2711;20.3364;5.7571;0.0;8.4499;80.7242;0.0;0.0
2026;1;Enero;1;090150;56.8982;40.048;2.7664;97.2336;49.8334;47.3352;44.8766;28.583;2.2114;20.6472;22.784;11.7536;15.3503;4.7196;0.5233;14.2647;80.8986;0.0;0.0
2026;1;Enero;1;170150;59.7388;46.5419;7.6091;92.3909;71.7737;23.334;56.2856;11.5784;2.6347;21.6324;21.4141;6.4439;19.0218;23.5906;1.01;13.2264;81.6176;0.0;0.0
2026;1;Enero;1;180150;69.2589;52.9997;2.3084;97.6916;67.5851;29.498;46.3257;19.664;8.3823;22.9486;28.5044;20.7986;11.1874;4.2132;5.911;20.3989;82.0263;0.0;0.0
2026;1;Enero;2;070150;60.0;42.8571;0.0;100.0;77.7778;22.2222;22.2222;33.3333;0.0;44.4444;100.0;75.6626;50.0;0.0;0.0;0.0;71.4286;0.0;0.0
2026;1;Enero;2;180150;66.6667;61.5385;0.0;100.0;25.0;75.0;25.0;12.5;25.0;37.5;100.0;;;;0.0;12.5;100.0;0.0;0.0
2026;2;Febrero;1;010150;62.1819;46.8464;1.7862;98.2138;63.3186;28.8014;62.235;6.569;4.521;24.8888;23.8305;21.1726;13.9044;3.8623;1.294;17.3009;86.1664;0.0;0.0
2026;2;Febrero;1;070150;62.6901;45.7913;2.6372;97.3628;46.5367;37.8684;47.2331;18.4039;6.8577;24.8681;22.2315;21.5193;17.8599;4.381;0.0;10.2036;78.9733;0.0;0.0
2026;2;Febrero;1;090150;59.4764;42.0666;1.2709;98.7291;49.3951;45.7141;47.0937;22.0029;2.8688;26.072;25.4047;19.0052;21.2532;3.3791;0.0;15.0156;76.9757;0.0;0.0
2026;2;Febrero;1;170150;61.9933;47.772;9.0375;90.9625;76.0556;19.7255;57.501;9.7018;2.0112;21.6227;21.0827;9.357;21.4119;22.9104;0.0;12.6687;82.6268;0.0;0.0
2026;2;Febrero;1;180150;66.8183;48.1811;4.16;95.84;67.4959;30.502;46.6057;17.2458;5.144;26.7891;40.9129;42.7265;17.5459;9.5534;0.6253;14.8388;85.2134;0.0;0.0
2026;3;Marzo;1;010150;62.0388;47.1328;4.4019;95.5981;72.6002;23.3322;60.8116;7.0688;4.3925;23.3251;22.8104;17.4275;16.02;13.1871;1.7881;17.3414;83.2103;0.0;0.0
2026;3;Marzo;1;070150;64.6391;48.6954;5.8224;94.1776;58.7753;31.1425;49.4147;11.9436;3.7854;29.034;32.1302;17.3036;15.2776;17.861;0.0;8.1516;80.8845;0.0;0.0
2026;3;Marzo;1;090150;59.5955;43.2819;2.2575;97.7425;50.2988;46.4521;43.6401;21.8119;1.466;30.3246;39.4584;26.0956;15.3151;7.6012;0.0;16.1187;82.1048;0.0;0.0
2026;3;Marzo;1;170150;62.5427;50.0358;9.323;90.677;67.3206;28.5236;55.1168;13.0108;2.5003;20.0491;17.8621;16.2893;15.3832;21.989;0.0;9.7786;79.5182;0.0;0.0
2026;3;Marzo;1;180150;71.4331;54.5782;4.2181;95.7819;66.0185;31.472;41.8371;14.1349;9.9251;29.6392;20.3636;23.4432;9.1684;6.8618;1.3926;24.736;86.3411;0.0;0.0
2026;3;Marzo;2;010150;78.5714;78.5714;0.0;100.0;54.5455;36.3636;54.5455;9.0909;9.0909;27.2727;16.6667;36.6182;33.3333;0.0;;36.3636;66.6667;0.0;0.0
2026;3;Marzo;2;170150;52.6316;50.0;20.0;80.0;62.5;25.0;30.0;10.0;10.0;30.0;-100.0;-56.6482;44.4444;66.6667;0.0;0.0;40.0;0.0;0.0
2026;4;Abril;1;010150;61.3446;45.3358;3.6165;96.3835;68.1276;25.8749;57.5971;10.5149;5.8653;22.4063;27.0546;22.3069;10.0275;7.173;0.5434;16.5224;84.4645;0.0;0.0
2026;4;Abril;1;070150;59.7317;44.5245;6.2209;93.7791;50.8841;38.2341;42.2667;15.2418;3.7274;32.5433;13.7186;9.543;24.4086;17.4634;0.4378;8.0932;75.2921;0.0;0.0
2026;4;Abril;1;090150;59.876;43.7728;3.6127;96.3873;48.3135;48.1067;43.5757;19.465;1.6858;30.6943;19.9375;15.2735;20.2736;9.0245;1.299;16.7165;79.08;0.0;0.0
2026;4;Abril;1;170150;62.1412;48.9745;6.1842;93.8158;70.1152;22.2247;55.1959;11.3688;3.6205;23.6306;21.2504;22.3898;12.3087;10.5299;0.0;11.1501;84.4115;0.0;0.0
2026;4;Abril;1;180150;70.6664;53.4725;4.943;95.057;64.0535;31.9044;38.681;21.7251;7.836;26.759;33.8897;20.0393;12.4132;8.6358;2.9676;14.4634;81.6401;0.0;0.0
2026;4;Abril;2;170150;66.6667;53.3333;12.5;87.5;71.4286;28.5714;37.5;0.0;0.0;50.0;-100.0;6.0345;33.3333;33.3333;0.0;0.0;80.0;0.0;0.0
